Tracer: (5) 18F-			Batch no: 942			Date: 2021-11- 2
Site name: Fleni

Time	Arc-I	Arc-V	Gas flow	Dee-1-kV	Dee-2-kV	Magnet-I	Foil-I	Coll-l-I	Target-I	Coll-r-I	Vacuum-P	Target-P	Delta Dee-kV	Phase load	Dee ref-V	Probe-I	He cool-P	Flap1-pos	Flap2-pos	Step pos	Extr pos	Balance	RF fwd-W	RF refl-W	Foil No
03:22:11 	0	0	0.0	0.0	0.0	427.5	0.0	0.0	0.0	0.0	2.6E-07	71.2	0.0	12.2	35.5	0.0	46.0	40.3	29.7	0.0	49.6	50.3	0.0	0.0	2
03:22:14 	0	0	0.0	0.0	0.0	427.5	0.0	0.0	0.0	0.0	2.6E-07	71.2	0.0	12.1	35.5	0.0	46.0	40.3	29.7	0.0	49.7	50.3	0.0	0.0	2
03:22:17 	0	0	0.0	0.0	0.0	427.5	0.0	0.0	0.0	0.0	2.6E-07	71.2	0.0	12.2	35.5	0.0	46.0	40.3	29.7	0.0	49.7	50.2	0.0	0.0	2
03:22:20 	0	0	0.0	0.0	0.0	427.5	0.0	0.0	0.0	0.0	2.6E-07	71.2	0.0	12.2	35.5	0.0	46.0	40.3	29.7	0.0	49.6	50.3	0.0	0.0	2
03:22:23 	0	0	0.0	0.0	0.0	427.5	0.0	0.0	0.0	0.0	2.6E-07	71.2	0.0	12.1	35.5	0.0	46.0	40.2	29.7	0.0	49.4	50.3	0.0	0.0	2
03:22:26 	0	0	0.0	0.0	0.0	427.5	0.0	0.0	0.0	0.0	2.6E-07	71.2	0.0	12.3	35.5	0.0	46.0	40.3	29.7	0.0	49.5	50.3	0.0	0.0	2
03:22:29 	0	0	0.0	0.0	0.0	427.5	0.0	0.0	0.0	0.0	2.6E-07	71.2	0.0	12.2	35.5	0.0	46.0	40.3	29.7	0.0	49.7	50.2	0.0	0.0	2
03:22:32 	0	0	0.0	0.0	0.0	427.5	0.0	0.0	0.0	0.0	2.6E-07	71.2	0.0	12.2	35.5	0.0	46.0	40.3	29.7	0.0	49.7	50.3	0.0	0.0	2
03:22:35 	0	0	0.0	0.0	0.0	427.5	0.0	0.0	0.0	0.0	2.6E-07	71.2	0.0	12.2	35.5	0.0	46.0	40.3	29.9	0.0	49.5	50.3	0.0	0.0	2
03:22:38 	0	0	0.0	0.0	0.0	427.5	0.0	0.0	0.0	0.0	2.9E-07	71.2	0.0	12.2	35.5	0.0	46.0	40.2	29.7	0.0	49.5	50.2	0.0	0.0	2
03:22:41 	0	0	0.0	0.0	0.0	427.5	0.0	0.0	0.0	0.0	2.6E-07	71.2	0.0	12.0	35.5	0.0	46.0	40.3	29.7	0.0	49.7	50.2	0.0	0.0	2
03:22:44 	0	0	0.0	0.0	0.0	427.5	0.0	0.0	0.0	0.0	2.6E-07	70.8	0.0	12.2	35.5	0.0	46.0	40.3	29.7	0.0	49.7	50.3	0.0	0.0	2
03:22:47 	0	0	0.0	0.0	0.0	427.5	0.0	0.0	0.0	0.0	2.6E-07	71.2	0.0	12.3	35.5	0.0	46.0	40.3	29.7	0.0	49.7	50.3	0.0	0.0	2
03:22:51 	0	0	0.0	0.0	0.0	427.5	0.0	0.0	0.0	0.0	2.6E-07	71.2	0.0	12.2	35.5	0.0	46.0	40.3	29.7	0.0	49.6	50.3	0.0	0.0	2
03:22:54 	0	0	0.0	0.0	0.0	427.5	0.0	0.0	0.0	0.0	2.6E-07	71.2	0.0	12.3	35.5	0.0	46.0	40.3	29.7	0.0	49.5	50.3	0.0	0.0	2
03:22:57 	0	0	0.0	0.0	0.0	427.5	0.0	0.0	0.0	0.0	2.6E-07	71.2	0.0	12.2	35.5	0.0	46.0	40.3	29.7	0.0	49.6	50.3	0.0	0.0	2
03:23:00 	0	0	0.0	0.0	0.0	427.5	0.0	0.0	0.0	0.0	2.6E-07	71.7	0.0	12.2	35.5	0.0	46.0	40.3	29.7	0.0	49.6	50.3	0.0	0.0	2
03:23:03 	0	0	0.0	0.0	0.0	427.5	0.0	0.0	0.0	0.0	2.6E-07	71.7	0.0	12.2	35.5	0.0	46.0	40.3	29.7	0.0	49.4	50.2	0.0	0.0	2
03:23:06 	0	0	0.0	0.0	0.0	427.5	0.0	0.0	0.0	0.0	2.6E-07	71.7	0.0	12.0	35.5	0.0	46.0	40.3	29.9	0.0	49.8	50.3	0.0	0.0	2
03:23:09 	0	0	0.0	0.0	0.0	427.5	0.0	0.0	0.0	0.0	2.6E-07	71.2	0.0	12.2	35.5	0.0	46.0	40.3	29.7	0.0	49.9	50.3	0.0	0.0	2
03:23:12 	0	0	0.0	0.0	0.0	427.5	0.0	0.0	0.0	0.0	2.6E-07	71.7	0.0	12.1	35.5	0.0	46.0	40.2	29.9	0.0	49.9	50.3	0.0	0.0	2
03:23:15 	0	0	0.0	0.0	0.0	427.5	0.0	0.0	0.0	0.0	2.6E-07	71.2	0.0	12.2	35.5	0.0	46.0	40.2	29.7	0.0	49.9	50.3	0.0	0.0	2
03:23:18 	0	0	0.0	0.0	0.0	427.5	0.0	0.0	0.0	0.0	2.6E-07	71.2	0.0	12.1	35.5	0.0	46.0	40.3	29.7	0.0	49.8	50.3	0.0	0.0	2
03:23:21 	0	0	0.0	0.0	0.0	427.5	0.0	0.0	0.0	0.0	2.6E-07	71.2	0.0	12.2	35.5	0.0	46.0	40.3	29.7	0.0	49.8	50.3	0.0	0.0	2
