Tracer: (3) 18F-			Batch no: 8680			Date: 2020-07-29
Site name: Fleni

Time	Arc-I	Arc-V	Gas flow	Dee-1-kV	Dee-2-kV	Magnet-I	Foil-I	Coll-l-I	Target-I	Coll-r-I	Vacuum-P	Target-P	Delta Dee-kV	Phase load	Dee ref-V	Probe-I	He cool-P	Flap1-pos	Flap2-pos	Step pos	Extr pos	Balance	RF fwd-W	RF refl-W	Foil No
10:05:20 	0	0	0.0	0.0	0.0	428.5	0.0	0.0	0.0	0.0	3.8E-07	77.6	0.0	12.2	35.6	0.0	42.0	40.2	30.0	0.0	81.1	50.1	0.0	0.0	2
10:05:23 	0	0	0.0	0.0	0.0	428.5	0.0	0.0	0.0	0.0	3.8E-07	77.6	0.0	12.1	35.6	0.0	42.0	40.1	30.0	0.0	81.1	50.1	0.0	0.0	2
10:05:26 	0	0	0.0	0.0	0.0	428.5	0.0	0.0	0.0	0.0	3.8E-07	77.6	0.0	12.3	35.6	0.0	42.0	40.1	30.0	0.0	81.1	50.1	0.0	0.0	2
10:05:29 	0	0	0.0	0.0	0.0	428.5	0.0	0.0	0.0	0.0	3.8E-07	77.6	0.0	12.2	35.6	0.0	42.0	40.1	30.0	0.0	81.1	50.1	0.0	0.0	2
10:05:32 	0	0	0.0	0.0	0.0	428.5	0.0	0.0	0.0	0.0	3.8E-07	77.6	0.0	12.2	35.6	0.0	42.0	40.1	30.0	0.0	81.1	50.1	0.0	0.0	2
10:05:35 	0	0	0.0	0.0	0.0	428.5	0.0	0.0	0.0	0.0	3.8E-07	77.6	0.0	12.2	35.6	0.0	42.0	40.1	30.0	0.0	81.1	50.1	0.0	0.0	2
10:05:38 	0	0	0.0	0.0	0.0	428.5	0.0	0.0	0.0	0.0	3.8E-07	77.6	0.0	12.2	35.6	0.0	42.0	40.1	29.9	0.0	81.1	50.1	0.0	0.0	2
10:05:41 	0	0	-0.0	0.0	0.0	428.5	0.0	0.0	0.0	0.0	3.8E-07	77.6	0.0	12.2	35.6	0.0	42.0	40.1	30.0	0.0	81.1	50.1	0.0	0.0	2
10:05:44 	0	0	0.0	0.0	0.0	428.5	0.0	0.0	0.0	0.0	3.8E-07	77.6	0.0	12.2	35.6	0.0	42.0	40.2	29.9	0.0	81.1	50.1	0.0	0.0	2
10:05:47 	0	0	0.0	0.0	0.0	428.5	0.0	0.0	0.0	0.0	3.8E-07	77.6	0.0	12.2	35.6	0.0	42.0	40.1	30.0	0.0	81.1	50.1	0.0	0.0	2
10:05:51 	0	0	0.0	0.0	0.0	428.5	0.0	0.0	0.0	0.0	3.8E-07	77.6	0.0	12.3	35.6	0.0	42.0	40.1	30.0	0.0	81.1	50.1	0.0	0.0	2
10:05:54 	0	0	0.0	0.0	0.0	428.5	0.0	0.0	0.0	0.0	3.8E-07	77.6	0.0	12.2	35.6	0.0	42.0	40.2	30.0	0.0	81.1	50.1	0.0	0.0	2
10:05:57 	0	0	0.0	0.0	0.0	428.5	0.0	0.0	0.0	0.0	3.8E-07	77.6	0.0	12.2	35.6	0.0	42.0	40.2	29.9	0.0	81.1	50.1	0.0	0.0	2
10:06:00 	0	0	0.0	0.0	0.0	428.5	0.0	0.0	0.0	0.0	3.8E-07	77.6	0.0	12.1	35.6	0.0	42.0	40.1	30.0	0.0	81.1	50.1	0.0	0.0	2
10:06:03 	0	0	0.0	0.0	0.0	428.5	0.0	0.0	0.0	0.0	3.8E-07	77.6	0.0	12.2	35.6	0.0	42.0	40.2	30.0	0.0	81.1	50.1	0.0	0.0	2
10:06:06 	0	0	0.0	0.0	0.0	428.5	0.0	0.0	0.0	0.0	3.8E-07	77.6	0.0	12.1	35.6	0.0	42.0	40.1	29.9	0.0	81.1	50.1	0.0	0.0	2
10:06:09 	0	0	0.0	0.0	0.0	428.5	0.0	0.0	0.0	0.0	3.8E-07	78.1	0.0	12.2	35.6	0.0	42.0	40.1	30.0	0.0	81.1	50.1	0.0	0.0	2
10:06:12 	0	0	0.0	0.0	0.0	428.5	0.0	0.0	0.0	0.0	3.8E-07	78.1	0.0	12.2	35.6	0.0	42.0	40.2	29.9	0.0	81.1	50.1	0.0	0.0	2
10:06:15 	0	0	0.0	0.0	0.0	428.5	0.0	0.0	0.0	0.0	3.8E-07	78.1	0.0	12.2	35.6	0.0	42.0	40.1	29.9	0.0	81.1	50.1	0.0	0.0	2
10:06:18 	0	0	0.0	0.0	0.0	428.5	0.0	0.0	0.0	0.0	3.8E-07	78.6	0.0	12.2	35.6	0.0	42.0	40.1	30.0	0.0	81.1	50.1	0.0	0.0	2
10:06:21 	0	0	0.0	0.0	0.0	428.5	0.0	0.0	0.0	0.0	3.8E-07	78.1	0.0	12.1	35.6	0.0	41.0	40.2	30.0	0.0	81.1	50.1	0.0	0.0	2
10:06:24 	0	0	0.0	0.0	0.0	428.5	0.0	0.0	0.0	0.0	3.8E-07	78.1	0.0	12.2	35.6	0.0	42.0	40.2	30.0	0.0	81.1	50.0	0.0	0.0	2
10:06:27 	0	0	0.0	0.0	0.0	428.5	0.0	0.0	0.0	0.0	3.8E-07	78.1	0.0	12.3	35.6	0.0	42.0	40.1	30.0	0.0	81.1	50.1	0.0	0.0	2
10:06:30 	0	0	0.0	0.0	0.0	428.5	0.0	0.0	0.0	0.0	3.8E-07	78.1	0.0	12.3	35.6	0.0	42.0	40.1	29.9	0.0	81.1	50.1	0.0	0.0	2
10:06:34 	0	0	0.0	0.0	0.0	428.5	0.0	0.0	0.0	0.0	3.8E-07	78.1	0.0	12.1	35.6	0.0	42.0	40.1	30.0	0.0	81.1	50.1	0.0	0.0	2
10:06:37 	0	0	0.0	0.0	0.0	428.5	0.0	0.0	0.0	0.0	3.8E-07	78.1	0.0	12.2	35.6	0.0	41.7	40.2	30.0	0.0	81.1	50.1	0.0	0.0	2
10:06:40 	0	0	0.0	0.0	0.0	428.5	0.0	0.0	0.0	0.0	3.8E-07	78.1	0.0	12.2	35.6	0.0	41.0	40.1	30.0	0.0	81.1	50.1	0.0	0.0	2
10:06:43 	0	0	0.0	0.0	0.0	428.5	0.0	0.0	0.0	0.0	3.8E-07	78.1	0.0	12.2	35.6	0.0	41.0	40.1	30.0	0.0	81.1	50.1	0.0	0.0	2
10:06:46 	0	0	0.0	0.0	0.0	428.5	0.0	0.0	0.0	0.0	3.8E-07	78.1	0.0	12.3	35.6	0.0	42.0	40.2	30.0	0.0	81.1	50.1	0.0	0.0	2
10:06:49 	0	0	0.0	0.0	0.0	428.5	0.0	0.0	0.0	0.0	3.8E-07	78.1	0.0	12.2	35.6	0.0	41.0	40.1	30.0	0.0	81.1	50.1	0.0	0.0	2
10:06:52 	0	0	0.0	0.0	0.0	428.5	0.0	0.0	0.0	0.0	3.8E-07	78.6	0.0	12.2	35.6	0.0	41.7	40.2	30.0	0.0	81.1	50.1	0.0	0.0	2
10:06:55 	0	0	0.0	0.0	0.0	428.5	0.0	0.0	0.0	0.0	3.8E-07	78.6	0.0	12.1	35.6	0.0	41.0	40.2	30.0	0.0	81.1	50.1	0.0	0.0	2
10:06:58 	0	0	0.0	0.0	0.0	428.5	0.0	0.0	0.0	0.0	3.8E-07	78.1	0.0	12.2	35.6	0.0	41.0	40.2	30.0	0.0	81.1	50.1	0.0	0.0	2
10:07:01 	0	0	0.0	0.0	0.0	428.5	0.0	0.0	0.0	0.0	3.8E-07	78.1	0.0	12.3	35.6	0.0	42.0	40.1	30.0	0.0	81.1	50.1	0.0	0.0	2
10:07:04 	0	0	0.0	0.0	0.0	428.5	0.0	0.0	0.0	0.0	3.8E-07	78.1	0.0	12.2	35.6	0.0	41.0	40.2	30.0	0.0	81.1	50.1	0.0	0.0	2
10:07:07 	0	0	0.0	0.0	0.0	428.5	0.0	0.0	0.0	0.0	3.8E-07	78.1	0.0	12.2	35.6	0.0	41.0	40.1	30.0	0.0	81.1	50.1	0.0	0.0	2
10:07:10 	0	0	0.0	0.0	0.0	428.5	0.0	0.0	0.0	0.0	3.8E-07	78.1	0.0	12.2	35.6	0.0	41.0	40.2	30.0	0.0	81.1	50.1	0.0	0.0	2
10:07:14 	0	0	0.0	0.0	0.0	428.5	0.0	0.0	0.0	0.0	3.8E-07	78.1	0.0	12.1	35.6	0.0	41.0	40.2	30.0	0.0	81.1	50.1	0.0	0.0	2
10:07:17 	0	0	0.0	0.0	0.0	428.5	0.0	0.0	0.0	0.0	3.8E-07	78.1	0.0	12.3	35.6	0.0	41.0	40.1	30.0	0.0	81.1	50.1	0.0	0.0	2
10:07:20 	0	0	0.0	0.0	0.0	428.5	0.0	0.0	0.0	0.0	3.8E-07	73.7	0.0	12.1	35.6	0.0	41.0	40.1	29.9	0.0	81.1	50.1	0.0	0.0	2
10:07:23 	0	0	0.0	0.0	0.0	428.5	0.0	0.0	0.0	0.0	3.8E-07	76.1	0.0	12.2	35.6	0.0	41.0	40.1	30.0	0.0	81.1	50.1	0.0	0.0	2
10:07:26 	0	0	0.0	0.0	0.0	428.5	0.0	0.0	0.0	0.0	3.8E-07	83.0	0.0	12.1	35.6	0.0	41.0	40.1	30.0	0.0	81.1	50.1	0.0	0.0	2
10:07:29 	0	0	0.0	0.0	0.0	428.5	0.0	0.0	0.0	0.0	3.8E-07	93.2	0.0	12.1	35.6	0.0	41.0	40.1	30.0	0.0	81.1	50.1	0.0	0.0	2
10:07:32 	0	0	0.0	0.0	0.0	428.5	0.0	0.0	0.0	0.0	3.8E-07	104.4	0.0	12.1	35.6	0.0	41.0	40.1	29.9	0.0	81.1	50.1	0.0	0.0	2
10:07:35 	0	0	0.0	0.0	0.0	428.5	0.0	0.0	0.0	0.0	3.8E-07	113.7	0.0	12.2	35.6	0.0	41.0	40.2	30.0	0.0	81.1	50.1	0.0	0.0	2
10:07:38 	0	0	0.0	0.0	0.0	428.5	0.0	0.0	0.0	0.0	3.8E-07	122.0	0.0	12.2	35.6	0.0	41.0	40.1	30.0	0.0	81.1	50.1	0.0	0.0	2
10:07:41 	0	0	0.0	0.0	0.0	428.5	0.0	0.0	0.0	0.0	3.8E-07	122.0	0.0	12.1	35.6	0.0	41.0	40.1	30.0	0.0	81.1	50.1	0.0	0.0	2
10:07:44 	0	0	0.0	0.0	0.0	428.5	0.0	0.0	0.0	0.0	3.8E-07	122.0	0.0	12.2	35.6	0.0	41.0	40.1	30.0	0.0	81.1	50.1	0.0	0.0	2
10:07:47 	0	0	0.0	0.0	0.0	428.5	0.0	0.0	0.0	0.0	3.8E-07	122.0	0.0	12.0	35.6	0.0	41.0	40.1	30.0	0.0	81.1	50.1	0.0	0.0	2
10:07:50 	0	0	0.0	0.0	0.0	428.5	0.0	0.0	0.0	0.0	3.8E-07	122.0	0.0	12.2	35.6	0.0	41.0	40.2	30.0	0.0	81.1	50.1	0.0	0.0	2
10:07:54 	0	0	0.0	0.0	0.0	428.5	0.0	0.0	0.0	0.0	3.8E-07	122.0	0.0	12.3	35.6	0.0	41.0	40.2	30.0	0.0	81.1	50.1	0.0	0.0	2
10:07:57 	0	0	0.0	0.0	0.0	428.5	0.0	0.0	0.0	0.0	3.8E-07	122.0	0.0	12.2	35.6	0.0	41.0	40.2	30.0	0.0	81.1	50.1	0.0	0.0	2
10:08:00 	0	0	0.0	0.0	0.0	428.5	0.0	0.0	0.0	0.0	3.8E-07	122.0	0.0	12.1	35.6	0.0	41.0	40.1	30.0	0.0	81.1	50.1	0.0	0.0	2
10:08:03 	0	0	0.0	0.0	0.0	428.5	0.0	0.0	0.0	0.0	3.8E-07	122.0	0.0	12.2	35.6	0.0	41.0	40.1	30.0	0.0	81.1	50.1	0.0	0.0	2
10:08:06 	0	0	0.0	0.0	0.0	428.5	0.0	0.0	0.0	0.0	3.8E-07	151.8	0.0	12.3	35.6	0.0	41.0	40.1	30.0	0.0	81.1	50.1	0.0	0.0	2
10:08:09 	0	0	0.0	0.0	0.0	428.5	0.0	0.0	0.0	0.0	3.8E-07	192.3	0.0	12.2	35.6	0.0	41.0	40.2	30.0	0.0	81.1	50.1	0.0	0.0	2
10:08:12 	0	0	0.0	0.0	0.0	428.5	0.0	0.0	0.0	0.0	3.8E-07	226.5	0.0	12.2	35.6	0.0	48.5	40.2	30.0	0.0	81.1	50.1	0.0	0.0	2
10:08:15 	0	0	0.0	0.0	0.0	428.5	0.0	0.0	0.0	0.0	1.4E-05	252.4	0.0	12.1	35.6	0.0	50.0	40.1	30.0	0.0	81.1	50.1	0.0	0.0	2
10:08:18 	0	0	0.0	0.0	0.0	428.5	0.0	0.0	0.0	0.0	2.7E-06	268.0	0.0	12.3	35.6	0.0	51.5	40.1	30.0	0.0	81.1	50.1	0.0	0.0	2
10:08:21 	0	0	0.0	0.0	0.0	428.5	0.0	0.0	0.0	0.0	1.7E-06	284.1	0.0	12.2	35.6	0.0	51.6	40.1	29.9	0.0	81.1	50.1	0.0	0.0	2
10:08:24 	0	0	0.0	0.0	0.0	428.5	0.0	0.0	0.0	0.0	1.3E-06	291.5	0.0	12.1	35.6	0.0	47.0	40.1	30.0	0.0	81.1	50.1	0.0	0.0	2
10:08:27 	0	0	0.0	0.0	0.0	428.5	0.0	0.0	0.0	0.0	1.1E-06	297.8	0.0	12.1	35.6	0.0	48.0	40.1	30.0	0.0	81.1	50.1	0.0	0.0	2
10:08:30 	0	0	0.0	0.0	0.0	428.5	0.0	0.0	0.0	0.0	9.7E-07	300.2	0.0	12.3	35.6	0.0	50.0	40.1	29.9	0.0	81.1	50.1	0.0	0.0	2
10:08:34 	0	0	0.0	0.0	0.0	428.5	0.0	0.0	0.0	0.0	9.1E-07	301.7	0.0	12.3	35.6	0.0	53.0	40.1	30.0	0.0	81.1	50.1	0.0	0.0	2
10:08:37 	0	0	0.0	0.0	0.0	428.5	0.0	0.0	0.0	0.0	8.7E-07	302.2	0.0	12.2	35.6	0.0	52.0	40.1	29.9	0.0	81.1	50.1	0.0	0.0	2
10:08:40 	0	0	0.0	0.0	0.0	428.5	0.0	0.0	0.0	0.0	8.3E-07	303.2	0.0	12.3	35.6	0.0	47.0	40.1	30.0	0.0	81.1	50.1	0.0	0.0	2
10:08:43 	0	0	0.0	0.0	0.0	428.5	0.0	0.0	0.0	0.0	7.9E-07	303.2	0.0	12.3	35.6	0.0	48.6	40.1	29.9	0.0	81.1	50.1	0.0	0.0	2
10:08:46 	0	0	0.0	0.0	0.0	428.5	0.0	0.0	0.0	0.0	7.6E-07	304.1	0.0	12.3	35.6	0.0	50.5	40.2	30.0	0.0	78.5	50.1	0.0	0.0	2
10:08:49 	0	0	0.0	0.0	0.0	428.5	0.0	0.0	0.0	0.0	7.3E-07	304.6	0.0	12.3	35.6	0.0	51.7	40.1	29.9	0.0	76.9	50.1	0.0	0.0	2
10:08:52 	0	0	8.4	0.0	0.0	428.5	0.0	0.0	0.0	0.0	3.4E-06	304.6	0.0	29.9	35.6	0.0	50.0	50.1	40.3	0.0	76.9	50.1	1.5	1.4	2
10:08:55 	0	0	3.3	0.3	0.7	428.5	0.0	0.0	0.0	0.0	5.2E-06	305.6	0.4	33.2	35.6	0.0	52.0	44.3	33.0	0.0	76.9	50.1	1.4	1.4	2
10:08:58 	0	0	3.9	35.5	44.3	428.5	0.0	0.0	0.0	0.0	1.1E-05	305.6	8.8	3.4	35.6	0.0	50.0	33.8	24.8	0.0	76.9	50.1	13.3	0.0	2
10:09:01 	0	0	3.9	35.4	41.3	428.5	0.0	0.0	0.0	0.0	1.3E-05	306.1	5.9	4.7	35.6	0.0	44.6	30.5	27.2	0.0	76.9	50.1	11.5	0.0	2
10:09:04 	65	1133	3.9	35.5	38.8	428.5	0.0	0.0	0.0	0.0	1.3E-05	306.6	3.4	7.2	35.6	27.6	46.3	27.7	29.9	0.0	76.9	50.1	10.2	0.0	2
10:09:08 	48	1163	3.9	35.6	39.3	428.5	0.0	0.0	0.0	0.0	1.3E-05	307.1	3.7	4.3	35.6	15.6	48.0	30.5	29.2	0.0	76.9	50.1	10.6	0.0	2
10:09:11 	47	1189	3.9	35.6	38.9	428.5	0.0	0.0	0.0	0.0	1.3E-05	307.1	3.4	4.7	35.6	14.5	50.2	28.4	29.3	0.0	76.9	50.1	10.5	0.0	2
10:09:14 	46	1201	3.9	35.4	39.2	428.5	0.0	0.0	0.0	0.0	1.3E-05	307.6	3.7	7.0	35.6	14.9	48.2	30.1	29.5	0.0	76.9	50.1	10.3	0.0	2
