Tracer: (5) 18F-			Batch no: 936			Date: 2021-10-29
Site name: Fleni

Time	Arc-I	Arc-V	Gas flow	Dee-1-kV	Dee-2-kV	Magnet-I	Foil-I	Coll-l-I	Target-I	Coll-r-I	Vacuum-P	Target-P	Delta Dee-kV	Phase load	Dee ref-V	Probe-I	He cool-P	Flap1-pos	Flap2-pos	Step pos	Extr pos	Balance	RF fwd-W	RF refl-W	Foil No
04:51:02 	0	0	0.0	0.0	0.0	427.4	0.0	0.0	0.0	0.0	3.7E-07	354.9	0.0	12.2	35.5	0.0	48.0	39.9	23.1	0.0	51.1	50.3	0.0	0.0	2
04:51:05 	0	0	0.0	0.0	0.0	427.4	0.0	0.0	0.0	0.0	2.0E-06	354.9	0.0	12.3	35.5	0.0	51.0	39.8	23.0	0.0	51.0	50.3	0.0	0.0	2
04:51:08 	0	0	0.0	0.0	0.0	427.4	0.0	0.0	0.0	0.0	7.6E-07	354.9	0.0	12.2	35.5	0.0	50.0	39.9	23.0	0.0	51.0	50.3	0.0	0.0	2
04:51:11 	0	0	0.0	0.0	0.0	427.4	0.0	0.0	0.0	0.0	7.0E-07	354.9	0.0	12.2	35.5	0.0	48.0	39.9	23.0	0.0	51.0	50.3	0.0	0.0	2
04:51:14 	0	0	-0.0	0.0	0.0	427.4	0.0	0.0	0.0	0.0	6.7E-07	354.9	0.0	12.1	35.5	0.0	50.0	39.9	23.0	0.0	51.0	50.3	0.0	0.0	2
04:51:17 	0	0	7.8	0.0	0.0	427.4	0.0	0.0	0.0	0.0	6.3E-07	354.9	0.0	12.2	35.5	0.0	51.0	39.8	23.0	0.0	51.0	50.3	0.0	0.0	2
04:51:21 	0	0	0.6	0.0	0.0	427.4	0.0	0.0	0.0	0.0	8.9E-07	354.9	0.0	12.2	35.5	0.0	51.6	39.9	30.4	0.0	51.0	50.2	0.0	0.0	2
04:51:24 	0	0	0.0	0.0	0.0	427.4	0.0	0.0	0.0	0.0	8.9E-07	354.9	0.0	12.3	35.5	0.0	50.5	39.9	30.2	0.0	51.0	50.3	0.0	0.0	2
04:51:27 	0	0	0.0	0.0	0.0	427.4	0.0	0.0	0.0	0.0	8.3E-07	354.9	0.0	12.2	35.5	0.0	49.7	39.9	30.2	0.0	51.0	50.3	0.0	0.0	2
04:51:30 	0	0	0.0	0.0	0.0	427.4	0.0	0.0	0.0	0.0	8.4E-07	354.9	0.0	12.1	35.5	0.0	50.5	39.9	30.4	0.0	51.1	50.3	0.0	0.0	2
04:51:33 	0	0	0.1	0.0	0.0	427.4	0.0	0.0	0.0	0.0	2.9E-06	354.9	0.0	10.9	35.5	0.0	50.6	47.6	39.1	0.0	51.0	50.3	1.5	1.3	2
04:51:36 	0	0	3.3	0.1	0.3	427.4	0.0	0.0	0.0	0.0	4.6E-06	354.9	0.2	12.5	35.5	0.0	49.7	47.9	36.3	0.0	51.0	50.3	1.5	1.4	2
04:51:39 	0	0	3.9	35.6	39.4	427.4	0.0	0.0	0.0	0.0	1.1E-05	354.9	3.8	-5.8	35.5	0.0	47.2	31.8	20.7	0.0	51.0	50.2	13.0	0.6	2
