Tracer: (5) 18F-			Batch no: 938			Date: 2021-10-29
Site name: Fleni

Time	Arc-I	Arc-V	Gas flow	Dee-1-kV	Dee-2-kV	Magnet-I	Foil-I	Coll-l-I	Target-I	Coll-r-I	Vacuum-P	Target-P	Delta Dee-kV	Phase load	Dee ref-V	Probe-I	He cool-P	Flap1-pos	Flap2-pos	Step pos	Extr pos	Balance	RF fwd-W	RF refl-W	Foil No
08:13:57 	0	0	-0.0	0.0	0.0	429.0	0.0	0.0	0.0	0.0	3.7E-07	71.2	0.0	12.2	35.5	0.0	38.0	40.0	30.4	0.0	20.3	50.3	0.0	0.0	2
08:14:00 	0	0	-0.0	0.0	0.0	429.0	0.0	0.0	0.0	0.0	3.7E-07	71.7	0.0	12.2	35.5	0.0	38.0	40.0	30.4	0.0	20.3	50.3	0.0	0.0	2
08:14:03 	0	0	-0.0	0.0	0.0	429.0	0.0	0.0	0.0	0.0	3.7E-07	71.7	0.0	12.1	35.5	0.0	38.0	40.0	30.4	0.0	20.3	50.3	0.0	0.0	2
08:14:06 	0	0	-0.0	0.0	0.0	429.0	0.0	0.0	0.0	0.0	3.6E-07	71.7	0.0	12.2	35.5	0.0	38.0	39.9	30.4	0.0	20.3	50.3	0.0	0.0	2
08:14:09 	0	0	-0.0	0.0	0.0	429.0	0.0	0.0	0.0	0.0	3.6E-07	71.7	0.0	12.1	35.5	0.0	38.0	40.0	30.4	0.0	20.3	50.3	0.0	0.0	2
08:14:12 	0	0	-0.0	0.0	0.0	429.0	0.0	0.0	0.0	0.0	3.6E-07	71.7	0.0	12.1	35.5	0.0	38.0	39.9	30.4	0.0	20.3	50.3	0.0	0.0	2
08:14:16 	0	0	-0.0	0.0	0.0	429.0	0.0	0.0	0.0	0.0	3.6E-07	71.7	0.0	12.2	35.5	0.0	38.0	40.0	30.5	0.0	20.3	50.3	0.0	0.0	2
08:14:19 	0	0	-0.0	0.0	0.0	429.0	0.0	0.0	0.0	0.0	3.6E-07	71.7	0.0	12.3	35.5	0.0	38.0	40.0	30.2	0.0	20.3	50.3	0.0	0.0	2
08:14:22 	0	0	-0.0	0.0	0.0	429.0	0.0	0.0	0.0	0.0	3.6E-07	71.2	0.0	12.2	35.5	0.0	38.0	39.9	30.4	0.0	20.3	50.3	0.0	0.0	2
08:14:25 	0	0	-0.0	0.0	0.0	429.0	0.0	0.0	0.0	0.0	3.6E-07	71.7	0.0	12.1	35.5	0.0	38.0	39.9	30.4	0.0	20.3	50.3	0.0	0.0	2
08:14:28 	0	0	-0.0	0.0	0.0	429.0	0.0	0.0	0.0	0.0	3.6E-07	71.7	0.0	12.3	35.5	0.0	38.0	40.0	30.4	0.0	20.3	50.3	0.0	0.0	2
08:14:31 	0	0	-0.0	0.0	0.0	429.0	0.0	0.0	0.0	0.0	3.6E-07	71.7	0.0	12.0	35.5	0.0	38.0	39.9	30.4	0.0	20.3	50.3	0.0	0.0	2
08:14:34 	0	0	-0.0	0.0	0.0	429.0	0.0	0.0	0.0	0.0	3.6E-07	72.7	0.0	12.2	35.5	0.0	38.0	40.0	30.4	0.0	20.3	50.3	0.0	0.0	2
08:14:37 	0	0	-0.0	0.0	0.0	429.0	0.0	0.0	0.0	0.0	3.6E-07	72.7	0.0	12.2	35.5	0.0	38.0	39.9	30.4	0.0	20.3	50.3	0.0	0.0	2
08:14:40 	0	0	-0.0	0.0	0.0	429.0	0.0	0.0	0.0	0.0	3.6E-07	72.7	0.0	12.2	35.5	0.0	38.0	40.0	30.4	0.0	20.3	50.3	0.0	0.0	2
08:14:43 	0	0	-0.0	0.0	0.0	429.0	0.0	0.0	0.0	0.0	3.6E-07	72.7	0.0	12.2	35.5	0.0	38.0	39.9	30.4	0.0	20.3	50.3	0.0	0.0	2
08:14:46 	0	0	-0.0	0.0	0.0	429.0	0.0	0.0	0.0	0.0	3.5E-07	73.2	0.0	12.2	35.5	0.0	38.0	39.9	30.4	0.0	20.3	50.3	0.0	0.0	2
08:14:49 	0	0	-0.0	0.0	0.0	429.0	0.0	0.0	0.0	0.0	3.5E-07	73.2	0.0	12.2	35.5	0.0	38.0	40.0	30.2	0.0	20.3	50.3	0.0	0.0	2
08:14:52 	0	0	-0.0	0.0	0.0	429.0	0.0	0.0	0.0	0.0	3.5E-07	73.2	0.0	12.1	35.5	0.0	38.0	40.0	30.4	0.0	20.3	50.3	0.0	0.0	2
08:14:55 	0	0	-0.0	0.0	0.0	429.0	0.0	0.0	0.0	0.0	3.5E-07	73.2	0.0	12.2	35.5	0.0	38.0	40.0	30.4	0.0	20.3	50.3	0.0	0.0	2
08:14:59 	0	0	-0.0	0.0	0.0	429.0	0.0	0.0	0.0	0.0	3.5E-07	73.2	0.0	12.2	35.5	0.0	38.0	39.9	30.4	0.0	20.3	50.3	0.0	0.0	2
08:15:02 	0	0	-0.0	0.0	0.0	429.0	0.0	0.0	0.0	0.0	3.5E-07	73.2	0.0	12.1	35.5	0.0	38.0	40.0	30.4	0.0	20.3	50.3	0.0	0.0	2
08:15:05 	0	0	-0.0	0.0	0.0	429.0	0.0	0.0	0.0	0.0	3.5E-07	73.2	0.0	12.2	35.5	0.0	38.0	39.9	30.4	0.0	20.3	50.3	0.0	0.0	2
08:15:08 	0	0	-0.0	0.0	0.0	429.0	0.0	0.0	0.0	0.0	3.5E-07	73.2	0.0	12.2	35.5	0.0	37.7	39.9	30.4	0.0	20.3	50.3	0.0	0.0	2
08:15:11 	0	0	-0.0	0.0	0.0	429.0	0.0	0.0	0.0	0.0	3.5E-07	73.2	0.0	12.1	35.5	0.0	38.0	40.0	30.4	0.0	20.3	50.3	0.0	0.0	2
08:15:14 	0	0	-0.0	0.0	0.0	429.0	0.0	0.0	0.0	0.0	4.8E-07	73.2	0.0	12.2	35.5	0.0	38.0	40.0	30.4	0.0	20.3	50.3	0.0	0.0	2
08:15:17 	0	0	-0.0	0.0	0.0	429.0	0.0	0.0	0.0	0.0	3.5E-07	73.2	0.0	12.2	35.5	0.0	38.0	40.0	30.4	0.0	20.3	50.3	0.0	0.0	2
08:15:20 	0	0	-0.0	0.0	0.0	429.0	0.0	0.0	0.0	0.0	3.5E-07	73.2	0.0	12.3	35.5	0.0	38.0	40.0	30.4	0.0	20.3	50.3	0.0	0.0	2
08:15:23 	0	0	-0.0	0.0	0.0	429.0	0.0	0.0	0.0	0.0	3.5E-07	73.2	0.0	12.2	35.5	0.0	38.0	40.0	30.4	0.0	20.3	50.2	0.0	0.0	2
08:15:26 	0	0	-0.0	0.0	0.0	429.0	0.0	0.0	0.0	0.0	3.5E-07	73.2	0.0	12.2	35.5	0.0	38.0	39.9	30.4	0.0	20.3	50.3	0.0	0.0	2
08:15:29 	0	0	-0.0	0.0	0.0	429.0	0.0	0.0	0.0	0.0	3.4E-07	73.2	0.0	12.1	35.5	0.0	38.0	40.0	30.4	0.0	20.3	50.2	0.0	0.0	2
08:15:32 	0	0	-0.0	0.0	0.0	429.0	0.0	0.0	0.0	0.0	3.4E-07	73.2	0.0	12.1	35.5	0.0	38.0	40.0	30.5	0.0	20.3	50.3	0.0	0.0	2
08:15:35 	0	0	-0.0	0.0	0.0	429.0	0.0	0.0	0.0	0.0	3.4E-07	73.2	0.0	12.1	35.5	0.0	37.1	40.0	30.4	0.0	20.3	50.3	0.0	0.0	2
08:15:39 	0	0	-0.0	0.0	0.0	429.0	0.0	0.0	0.0	0.0	3.4E-07	73.2	0.0	12.2	35.5	0.0	38.0	39.9	30.5	0.0	20.3	50.3	0.0	0.0	2
08:15:42 	0	0	-0.0	0.0	0.0	429.0	0.0	0.0	0.0	0.0	3.4E-07	73.2	0.0	12.2	35.5	0.0	37.6	40.0	30.4	0.0	20.3	50.3	0.0	0.0	2
08:15:45 	0	0	-0.0	0.0	0.0	429.0	0.0	0.0	0.0	0.0	3.4E-07	73.2	0.0	12.2	35.5	0.0	38.0	40.0	30.4	0.0	20.3	50.3	0.0	0.0	2
08:15:48 	0	0	-0.0	0.0	0.0	429.0	0.0	0.0	0.0	0.0	3.4E-07	73.2	0.0	12.2	35.5	0.0	37.0	40.0	30.4	0.0	20.3	50.3	0.0	0.0	2
08:15:51 	0	0	-0.0	0.0	0.0	429.0	0.0	0.0	0.0	0.0	3.4E-07	72.7	0.0	12.3	35.5	0.0	38.0	39.9	30.4	0.0	20.3	50.3	0.0	0.0	2
08:15:54 	0	0	-0.0	0.0	0.0	429.0	0.0	0.0	0.0	0.0	3.4E-07	73.2	0.0	12.3	35.5	0.0	37.0	40.0	30.4	0.0	20.3	50.3	0.0	0.0	2
08:15:57 	0	0	-0.0	0.0	0.0	429.0	0.0	0.0	0.0	0.0	3.4E-07	68.3	0.0	12.2	35.5	0.0	38.0	40.0	30.4	0.0	20.3	50.3	0.0	0.0	2
08:16:00 	0	0	-0.0	0.0	0.0	429.0	0.0	0.0	0.0	0.0	3.4E-07	85.4	0.0	12.1	35.5	0.0	37.0	40.0	30.5	0.0	20.3	50.3	0.0	0.0	2
08:16:03 	0	0	-0.0	0.0	0.0	429.0	0.0	0.0	0.0	0.0	3.4E-07	99.1	0.0	12.1	35.5	0.0	37.0	40.0	30.4	0.0	20.3	50.3	0.0	0.0	2
08:16:06 	0	0	-0.0	0.0	0.0	429.0	0.0	0.0	0.0	0.0	3.4E-07	110.3	0.0	12.2	35.5	0.0	37.0	39.9	30.4	0.0	20.3	50.3	0.0	0.0	2
08:16:09 	0	0	-0.0	0.0	0.0	429.0	0.0	0.0	0.0	0.0	3.4E-07	111.8	0.0	12.2	35.5	0.0	37.0	40.0	30.4	0.0	20.3	50.3	0.0	0.0	2
08:16:12 	0	0	-0.0	0.0	0.0	429.0	0.0	0.0	0.0	0.0	3.3E-07	111.8	0.0	12.3	35.5	0.0	37.0	40.0	30.4	0.0	20.3	50.3	0.0	0.0	2
08:16:15 	0	0	-0.0	0.0	0.0	429.0	0.0	0.0	0.0	0.0	3.3E-07	111.8	0.0	12.1	35.5	0.0	37.0	39.9	30.4	0.0	20.3	50.3	0.0	0.0	2
08:16:19 	0	0	-0.0	0.0	0.0	429.0	0.0	0.0	0.0	0.0	3.3E-07	111.8	0.0	12.3	35.5	0.0	37.0	39.9	30.4	0.0	20.3	50.3	0.0	0.0	2
08:16:22 	0	0	-0.0	0.0	0.0	429.0	0.0	0.0	0.0	0.0	3.3E-07	111.8	0.0	12.2	35.5	0.0	37.0	39.9	30.4	0.0	20.3	50.3	0.0	0.0	2
08:16:25 	0	0	-0.0	0.0	0.0	429.0	0.0	0.0	0.0	0.0	3.3E-07	111.8	0.0	12.3	35.5	0.0	37.0	40.0	30.4	0.0	20.3	50.3	0.0	0.0	2
08:16:28 	0	0	-0.0	0.0	0.0	429.0	0.0	0.0	0.0	0.0	3.3E-07	111.8	0.0	12.2	35.5	0.0	37.0	40.0	30.4	0.0	20.3	50.3	0.0	0.0	2
08:16:31 	0	0	-0.0	0.0	0.0	429.0	0.0	0.0	0.0	0.0	3.3E-07	111.8	0.0	12.1	35.5	0.0	37.0	39.9	30.4	0.0	20.3	50.3	0.0	0.0	2
08:16:34 	0	0	-0.0	0.0	0.0	429.0	0.0	0.0	0.0	0.0	3.3E-07	111.8	0.0	12.2	35.5	0.0	37.0	39.9	30.4	0.0	20.3	50.2	0.0	0.0	2
08:16:37 	0	0	-0.0	0.0	0.0	429.0	0.0	0.0	0.0	0.0	3.3E-07	111.8	0.0	12.2	35.5	0.0	37.0	40.0	30.4	0.0	20.3	50.3	0.0	0.0	2
08:16:40 	0	0	-0.0	0.0	0.0	429.0	0.0	0.0	0.0	0.0	3.3E-07	111.8	0.0	12.2	35.5	0.0	37.0	40.0	30.4	0.0	20.3	50.3	0.0	0.0	2
08:16:43 	0	0	-0.0	0.0	0.0	429.0	0.0	0.0	0.0	0.0	3.3E-07	181.6	0.0	12.2	35.5	0.0	37.0	39.9	30.4	0.0	20.3	50.3	0.0	0.0	2
08:16:46 	0	0	-0.0	0.0	0.0	429.0	0.0	0.0	0.0	0.0	3.3E-07	228.5	0.0	12.2	35.5	0.0	37.0	40.0	30.4	0.0	20.3	50.3	0.0	0.0	2
08:16:49 	0	0	-0.0	0.0	0.0	429.0	0.0	0.0	0.0	0.0	3.3E-07	264.1	0.0	12.2	35.5	0.0	50.0	40.0	30.4	0.0	20.3	50.3	0.0	0.0	2
08:16:52 	0	0	-0.0	0.0	0.0	429.0	0.0	0.0	0.0	0.0	1.7E-03	290.0	0.0	12.1	35.5	0.0	49.0	40.0	30.4	0.0	20.3	50.2	0.0	0.0	2
08:16:55 	0	0	0.0	0.0	0.0	429.0	0.0	0.0	0.0	0.0	1.8E-06	313.9	0.0	12.2	35.5	0.0	48.0	39.9	30.4	0.0	20.3	50.3	0.0	0.0	2
08:16:59 	0	0	-0.0	0.0	0.0	429.0	0.0	0.0	0.0	0.0	1.3E-06	322.7	0.0	12.2	35.5	0.0	50.0	39.9	30.4	0.0	20.3	50.3	0.0	0.0	2
08:17:02 	0	0	-0.0	0.0	0.0	429.0	0.0	0.0	0.0	0.0	1.1E-06	333.0	0.0	12.2	35.5	0.0	50.2	40.0	30.5	0.0	20.3	50.3	0.0	0.0	2
08:17:05 	0	0	-0.0	0.0	0.0	429.0	0.0	0.0	0.0	0.0	9.7E-07	337.8	0.0	12.3	35.5	0.0	49.6	39.9	30.4	0.0	20.3	50.3	0.0	0.0	2
08:17:08 	0	0	0.0	0.0	0.0	429.0	0.0	0.0	0.0	0.0	9.4E-07	340.8	0.0	12.2	35.5	0.0	49.5	39.9	30.4	0.0	20.3	50.3	0.0	0.0	2
