Tracer: (5) 18F-			Batch no: 935			Date: 2021-10-29
Site name: Fleni

Time	Arc-I	Arc-V	Gas flow	Dee-1-kV	Dee-2-kV	Magnet-I	Foil-I	Coll-l-I	Target-I	Coll-r-I	Vacuum-P	Target-P	Delta Dee-kV	Phase load	Dee ref-V	Probe-I	He cool-P	Flap1-pos	Flap2-pos	Step pos	Extr pos	Balance	RF fwd-W	RF refl-W	Foil No
04:47:50 	0	0	0.0	0.0	0.0	427.4	0.0	0.0	0.0	0.0	5.2E-07	353.0	0.0	11.6	35.5	0.0	48.0	39.9	33.8	0.0	50.0	50.3	0.0	0.0	2
04:47:53 	0	0	0.0	0.0	0.0	427.4	0.0	0.0	0.0	0.0	3.7E-06	353.5	0.0	11.7	35.5	0.0	50.0	39.9	33.9	0.0	50.0	50.3	0.0	0.0	2
04:47:56 	0	0	0.0	0.0	0.0	427.4	0.0	0.0	0.0	0.0	8.5E-07	354.0	0.0	11.7	35.5	0.0	48.0	39.9	33.8	0.0	50.0	50.3	0.0	0.0	2
04:47:59 	0	0	0.0	0.0	0.0	427.4	0.0	0.0	0.0	0.0	8.0E-07	354.0	0.0	11.7	35.5	0.0	50.1	39.9	34.1	0.0	50.0	50.3	0.0	0.0	2
04:48:02 	0	0	0.0	0.0	0.0	427.4	0.0	0.0	0.0	0.0	8.2E-07	354.0	0.0	11.7	35.5	0.0	50.5	39.9	34.1	0.0	50.0	50.3	0.0	0.0	2
04:48:06 	0	0	0.0	0.0	0.0	427.4	0.0	0.0	0.0	0.0	7.5E-07	354.4	0.0	11.7	35.5	0.0	49.7	39.9	33.8	0.0	50.0	50.3	0.0	0.0	2
04:48:09 	0	0	0.0	0.0	0.0	427.4	0.0	0.0	0.0	0.0	7.3E-07	354.0	0.0	11.7	35.5	0.0	49.1	39.9	33.9	0.0	50.0	50.3	0.0	0.0	2
04:48:12 	0	0	0.0	0.0	0.0	427.4	0.0	0.0	0.0	0.0	7.1E-07	354.0	0.0	11.7	35.5	0.0	50.5	39.9	33.8	0.0	50.0	50.3	0.0	0.0	2
04:48:15 	0	0	0.0	0.0	0.0	427.4	0.0	0.0	0.0	0.0	7.0E-07	354.4	0.0	11.7	35.5	0.0	49.7	39.9	34.1	0.0	50.0	50.3	0.0	0.0	2
04:48:18 	0	0	0.0	0.0	0.0	427.4	0.0	0.0	0.0	0.0	6.9E-07	354.4	0.0	11.7	35.5	0.0	48.5	39.9	33.8	0.0	50.0	50.3	0.0	0.0	2
