Tracer: (5) 18F-			Batch no: 939			Date: 2021-11- 1
Site name: Fleni

Time	Arc-I	Arc-V	Gas flow	Dee-1-kV	Dee-2-kV	Magnet-I	Foil-I	Coll-l-I	Target-I	Coll-r-I	Vacuum-P	Target-P	Delta Dee-kV	Phase load	Dee ref-V	Probe-I	He cool-P	Flap1-pos	Flap2-pos	Step pos	Extr pos	Balance	RF fwd-W	RF refl-W	Foil No
03:27:08 	0	0	0.0	0.0	0.0	427.5	0.0	0.0	0.0	0.0	2.6E-07	71.2	0.0	12.2	35.5	0.0	45.0	40.3	30.1	0.0	46.8	50.2	0.0	0.0	2
03:27:11 	0	0	0.0	0.0	0.0	427.5	0.0	0.0	0.0	0.0	2.6E-07	72.7	0.0	12.1	35.5	0.0	45.0	40.3	30.1	0.0	46.8	50.2	0.0	0.0	2
03:27:14 	0	0	0.0	0.0	0.0	427.5	0.0	0.0	0.0	0.0	2.6E-07	72.7	0.0	12.2	35.5	0.0	45.0	40.3	30.1	0.0	46.8	50.2	0.0	0.0	2
03:27:17 	0	0	0.0	0.0	0.0	427.5	0.0	0.0	0.0	0.0	2.6E-07	72.7	0.0	12.2	35.5	0.0	45.0	40.3	30.1	0.0	46.8	50.2	0.0	0.0	2
03:27:20 	0	0	0.0	0.0	0.0	427.5	0.0	0.0	0.0	0.0	2.6E-07	72.7	0.0	12.2	35.5	0.0	45.0	40.3	30.1	0.0	46.8	50.2	0.0	0.0	2
03:27:23 	0	0	0.0	0.0	0.0	427.5	0.0	0.0	0.0	0.0	2.6E-07	72.7	0.0	12.2	35.5	0.0	45.0	40.3	30.1	0.0	46.8	50.2	0.0	0.0	2
03:27:26 	0	0	0.0	0.0	0.0	427.5	0.0	0.0	0.0	0.0	2.6E-07	72.7	0.0	12.1	35.5	0.0	45.0	40.3	30.1	0.0	46.8	50.2	0.0	0.0	2
03:27:29 	0	0	0.0	0.0	0.0	427.5	0.0	0.0	0.0	0.0	2.6E-07	72.7	0.0	12.1	35.5	0.0	45.0	40.3	30.1	0.0	46.8	50.2	0.0	0.0	2
03:27:32 	0	0	0.0	0.0	0.0	427.5	0.0	0.0	0.0	0.0	2.6E-07	72.7	0.0	12.2	35.5	0.0	45.0	40.3	30.1	0.0	46.8	50.2	0.0	0.0	2
03:27:36 	0	0	0.0	0.0	0.0	427.5	0.0	0.0	0.0	0.0	2.6E-07	72.7	0.0	12.3	35.5	0.0	45.0	40.3	30.1	0.0	46.8	50.2	0.0	0.0	2
03:27:39 	0	0	0.0	0.0	0.0	427.5	0.0	0.0	0.0	0.0	2.6E-07	72.7	0.0	12.2	35.5	0.0	45.0	40.3	30.1	0.0	46.8	50.3	0.0	0.0	2
03:27:42 	0	0	0.0	0.0	0.0	427.5	0.0	0.0	0.0	0.0	2.6E-07	72.7	0.0	12.2	35.5	0.0	45.0	40.3	30.1	0.0	46.8	50.2	0.0	0.0	2
03:27:45 	0	0	0.0	0.0	0.0	427.5	0.0	0.0	0.0	0.0	2.6E-07	73.2	0.0	12.2	35.5	0.0	44.0	40.3	30.1	0.0	46.8	50.2	0.0	0.0	2
03:27:48 	0	0	0.0	0.0	0.0	427.5	0.0	0.0	0.0	0.0	2.6E-07	73.2	0.0	12.2	35.5	0.0	44.0	40.3	30.1	0.0	46.8	50.2	0.0	0.0	2
03:27:51 	0	0	0.0	0.0	0.0	427.5	0.0	0.0	0.0	0.0	2.6E-07	73.2	0.0	12.2	35.5	0.0	45.0	40.3	30.1	0.0	46.8	50.2	0.0	0.0	2
03:27:54 	0	0	0.0	0.0	0.0	427.5	0.0	0.0	0.0	0.0	2.6E-07	73.2	0.0	12.1	35.5	0.0	44.1	40.3	30.1	0.0	46.8	50.2	0.0	0.0	2
03:27:57 	0	0	0.0	0.0	0.0	427.5	0.0	0.0	0.0	0.0	2.6E-07	73.2	0.0	12.3	35.5	0.0	44.0	40.3	30.1	0.0	46.8	50.3	0.0	0.0	2
03:28:00 	0	0	0.0	0.0	0.0	427.5	0.0	0.0	0.0	0.0	2.6E-07	73.2	0.0	12.2	35.5	0.0	44.0	40.3	30.0	0.0	46.8	50.2	0.0	0.0	2
03:28:03 	0	0	0.0	0.0	0.0	427.5	0.0	0.0	0.0	0.0	2.6E-07	73.2	0.0	12.1	35.5	0.0	44.0	40.3	30.1	0.0	46.8	50.2	0.0	0.0	2
03:28:06 	0	0	0.0	0.0	0.0	427.5	0.0	0.0	0.0	0.0	2.6E-07	73.2	0.0	12.2	35.5	0.0	44.0	40.3	30.1	0.0	46.8	50.2	0.0	0.0	2
03:28:09 	0	0	0.0	0.0	0.0	427.5	0.0	0.0	0.0	0.0	2.6E-07	73.2	0.0	12.2	35.5	0.0	44.0	40.4	30.1	0.0	46.8	50.3	0.0	0.0	2
03:28:12 	0	0	0.0	0.0	0.0	427.5	0.0	0.0	0.0	0.0	2.6E-07	73.2	0.0	12.2	35.5	0.0	44.0	40.3	30.1	0.0	46.8	50.2	0.0	0.0	2
03:28:15 	0	0	0.0	0.0	0.0	427.5	0.0	0.0	0.0	0.0	2.6E-07	73.2	0.0	12.2	35.5	0.0	44.0	40.3	30.0	0.0	46.8	50.3	0.0	0.0	2
